Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
558,0.090508,1842,59068,10192
559,0.091687,1841,59032,10146
560,0.087006,1842,59028,10184
561,0.091095,1841,59040,10258
562,0.089469,1841,59000,10145
563,0.088634,1843,59036,10022
564,0.088797,1843,59064,9973
565,0.088916,1843,59064,9667
566,0.089247,1843,59056,9932
567,0.090877,1841,59004,9725
568,0.089863,1840,58976,9983
569,0.088259,1841,58972,9948
570,0.088227,1843,59012,9846
571,0.089886,1844,59092,9713
572,0.088645,1846,59112,10040
573,0.090505,1844,59092,10134
574,0.090375,1843,59092,9867
575,0.091225,1844,59048,9806
576,0.090687,1845,59112,10059
577,0.089409,1843,59076,9848
578,0.089278,1844,59052,9805
579,0.086251,1845,59096,9987
580,0.091067,1844,59068,10091
581,0.088766,1844,59072,10249
582,0.088683,1842,59036,10058
583,0.088896,1842,59004,10039
584,0.089117,1843,59036,9674
585,0.088896,1843,59048,10070
586,0.087789,1843,59056,10200
587,0.092139,1842,59052,10241
588,0.088701,1840,58988,10100
589,0.088185,1843,58988,9873
590,0.088725,1843,59040,10252
591,0.088777,1843,59068,10228
592,0.088613,1842,59020,10099
593,0.089691,1841,58992,9852
594,0.088539,1842,59008,10131
595,0.089233,1841,58992,9989
596,0.088644,1843,59008,10060
597,0.088536,1842,59052,10029
598,0.089138,1843,59040,9997
599,0.087192,1844,59024,9845
600,0.090478,1843,59064,10204
601,0.089446,1841,59024,9822
602,0.087258,1844,59016,9848
603,0.088588,1842,59088,9989
604,0.088171,1844,59044,9976
605,0.087577,1845,59088,10044
606,0.088189,1845,59108,9692
607,0.088581,1845,59104,9796
608,0.088425,1846,59144,10076
609,0.088683,1844,59128,10183
610,0.087908,1845,59072,10161
611,0.087769,1846,59124,9990
612,0.089152,1843,59132,9896
613,0.087749,1843,59032,9798
614,0.089155,1844,59068,10001
615,0.090452,1843,59076,9836
616,0.088436,1846,59100,9726
617,0.088389,1846,59160,9932
618,0.087762,1845,59108,9986
619,0.090186,1845,59144,9870
620,0.088420,1843,59068,9785
621,0.090150,1844,59084,9840
622,0.088672,1844,59064,9568
623,0.088682,1844,59096,9783
624,0.088718,1843,59036,10025
625,0.089041,1843,59032,10073
626,0.088479,1842,59040,9986
627,0.088980,1843,59032,9793
628,0.088989,1840,59020,9811
629,0.087043,1843,59004,9980
630,0.091802,1842,59064,9922
631,0.089131,1842,59052,10254
632,0.089999,1842,58988,9928
633,0.088356,1842,59048,10068
634,0.088735,1843,59028,9923
635,0.090336,1844,59060,9947
636,0.089959,1843,59096,9751
637,0.088603,1844,59056,9561
638,0.088287,1843,59068,9832
639,0.089055,1845,59056,9785
640,0.088825,1844,59084,9917
641,0.089193,1843,59060,9968
642,0.086606,1842,59012,9962
643,0.090480,1844,59040,9894
644,0.089754,1842,59016,9822
645,0.088419,1842,59008,9651
646,0.088869,1844,59040,9543
647,0.088932,1843,59068,9815
648,0.089011,1842,59016,10020
649,0.089887,1841,59016,9914
650,0.088478,1841,58960,9971
651,0.089482,1841,59016,9870
652,0.088907,1841,59008,9915
653,0.090009,1841,58956,9893
654,0.088700,1843,59012,10057
655,0.089990,1843,59032,10056
656,0.088647,1844,59056,9768
657,0.089078,1843,59056,10065
658,0.086309,1845,59072,9800
659,0.089725,1844,59092,9689
660,0.085942,1842,59048,9780
661,0.090100,1842,59008,9720
662,0.088239,1842,59028,9698
663,0.095446,1844,59072,9900
664,0.090825,1843,59072,9643
665,0.094087,1843,59028,9955
666,0.094464,1843,59032,9950
667,0.093642,1843,59068,10146
668,0.095705,1844,59072,9979
669,0.107200,1844,59084,9903
670,0.090179,1842,59020,9932
671,0.087333,1843,59048,9677
672,0.088779,1843,59048,9970
673,0.089243,1845,59076,9869
674,0.090077,1847,59116,9881
675,0.088782,1844,59116,10060
676,0.089431,1844,59080,10185
677,0.087084,1844,59068,10110
678,0.087817,1846,59072,9948
679,0.089046,1845,59112,9896
680,0.088991,1845,59108,9994
681,0.089112,1846,59140,10000
682,0.090272,1846,59180,9649
683,0.088901,1846,59148,9474
684,0.090302,1843,59104,9780
685,0.090938,1844,59088,10035
686,0.088582,1847,59100,9642
687,0.089421,1845,59168,9526
688,0.090455,1844,59096,9904
689,0.089761,1846,59104,10016
690,0.089385,1847,59152,9957
691,0.091359,1846,59160,9872
692,0.086803,1848,59188,10061
693,0.089967,1844,59152,9880
694,0.088440,1843,59052,10113
695,0.088576,1843,59056,10072
696,0.088558,1842,59064,9995
697,0.091408,1843,59016,10069
698,0.089672,1845,59100,10271
699,0.089022,1843,59076,10109
700,0.086958,1841,59020,9959
701,0.088531,1841,59012,9850
702,0.089879,1843,58992,10075
703,0.089482,1841,59032,9868
704,0.087850,1843,59016,9719
705,0.089108,1842,59032,9838
706,0.089820,1841,59016,9799
